Evid,EqLon,EqLat,EqDep,CatMag,Namps
60149627,-111.003,44.812,10.11,1.19,4
60149697,-110.997,44.814,10.38,1.18,3
60149817,-111.001,44.812,10.69,1.05,4
60149872,-110.999,44.813,10.53,1.3,4
60149967,-110.962,44.798,8.38,0.87,3
60150607,-111.124,44.742,11.09,0.35,2
60150902,-110.8,44.808,3.78,1.6,7
60151092,-110.814,44.81,5.62,1.38,3
60151097,-110.822,44.808,6.22,1.01,4
60151152,-110.796,44.837,5.15,1.02,3
60151232,-110.764,44.249,11.85,2.11,6
60151292,-111.12,44.775,11.68,1.4,3
60151692,-111.138,44.793,12.79,0.9,2
60151702,-110.791,44.818,5.14,0.68,3
60151707,-111.127,44.773,8.73,0.45,2
60152272,-110.983,44.791,7.13,0.7,3
60153872,-110.369,44.558,4.46,1.26,4
60153892,-110.374,44.564,5.66,2.36,7
60153902,-110.372,44.559,4.88,1.02,2
60153907,-110.375,44.562,5.55,1.88,5
60153912,-110.386,44.56,6.03,1.89,2
60154147,-111.273,44.783,17.76,1.49,5
60154202,-110.985,44.781,11.19,0.84,4
60154207,-110.981,44.801,14.46,1.52,7
60154217,-110.984,44.778,10.9,1.0,4
60154227,-110.979,44.781,11.18,0.55,4
60154267,-110.984,44.785,11.32,1.18,5
60154452,-111.486,44.894,16.65,1.38,3
60154532,-110.777,44.207,2.24,2.94,7
60154537,-110.787,44.223,4.94,1.7,8
60154542,-110.776,44.22,4.27,2.2,5
60154657,-111.194,44.759,14.96,1.62,6
60154682,-111.414,44.832,13.56,2.5,7
60154752,-111.413,44.857,13.76,1.46,2
60154787,-110.962,44.768,11.74,0.77,4
60154902,-111.379,44.822,14.16,1.35,5
60154977,-110.676,44.624,7.33,1.91,8
60155067,-111.036,44.747,9.69,0.93,4
60155157,-110.577,44.503,5.79,1.24,3
60155162,-110.585,44.514,8.89,1.38,3
60155407,-111.395,44.797,8.98,0.8,2
60155682,-110.999,44.807,6.19,0.73,4
60155687,-111.005,44.84,8.67,1.7,7
60156232,-111.024,44.814,10.8,1.33,3
60156242,-111.222,44.742,7.33,1.36,3
60156247,-111.219,44.742,7.1,1.15,2
60156422,-111.032,44.483,18.87,0.57,3
60156747,-110.05,44.669,13.51,1.7,3
60156892,-111.201,44.729,7.77,1.24,4
60156942,-110.764,44.575,8.69,1.33,6
60156977,-110.758,44.577,9.0,2.16,8
60156992,-110.76,44.571,7.98,1.86,7
60157012,-110.755,44.572,9.82,0.74,5
60157017,-110.763,44.572,9.63,0.57,4
60157087,-110.758,44.574,7.73,1.75,3
60157112,-110.041,44.677,12.52,1.7,3
60157117,-110.041,44.671,11.47,1.51,2
60157152,-110.343,44.622,5.78,1.27,2
60157292,-110.523,44.341,8.06,1.43,5
60157437,-110.431,44.652,7.16,2.07,5
60157532,-110.66,44.749,4.88,1.59,4
60157567,-111.058,44.48,17.93,0.93,2
60157807,-110.922,44.776,6.13,0.7,2
60158057,-111.178,44.739,9.21,1.06,3
60158257,-111.086,44.759,16.09,0.98,5
60158457,-111.004,44.31,13.82,1.51,6
60158462,-110.999,44.299,13.55,1.4,5
60158647,-110.968,44.676,7.12,1.09,2
60158687,-110.751,44.876,15.16,1.4,4
60158902,-110.981,44.682,6.97,0.85,3
60158922,-110.419,44.608,3.05,1.51,3
60159087,-110.985,44.681,7.48,0.94,4
60159702,-110.432,44.656,7.2,2.0,3
60160302,-110.592,44.46,5.79,1.59,3
60160447,-110.457,44.664,6.19,1.95,2
60160477,-111.14,44.768,10.01,1.68,4
60160522,-111.145,44.762,9.76,1.2,3
60160542,-111.146,44.761,9.58,0.84,2
60160577,-110.436,44.654,8.09,2.38,6
60160707,-110.496,44.821,13.38,1.54,6
60160732,-111.095,44.782,11.35,0.85,4
60160772,-111.103,44.778,10.83,1.77,4
60161027,-111.085,44.74,12.65,1.24,3
60161047,-111.082,44.735,14.19,1.13,3
60161052,-111.09,44.742,12.88,1.36,3
60161082,-111.084,44.743,13.12,1.09,3
60161157,-111.011,44.801,12.15,1.61,5
60161357,-111.106,44.776,12.14,1.46,5
60161587,-110.79,44.749,9.65,2.15,9
60161592,-110.785,44.761,9.14,1.55,5
60161612,-110.786,44.758,8.2,1.51,4
60161627,-110.788,44.758,10.12,1.59,6
60161702,-110.785,44.765,9.74,0.97,3
60161752,-110.786,44.762,8.98,1.49,5
60161967,-111.106,44.769,11.63,0.5,2
60162012,-111.119,44.596,13.1,0.67,2
60162017,-111.133,44.588,13.03,0.65,2
60162157,-110.641,44.452,2.54,1.19,2
60162167,-111.098,44.769,9.4,0.69,4
60162177,-111.094,44.773,10.17,1.24,5
60162182,-111.098,44.769,9.71,0.63,4
60162207,-111.168,44.614,11.03,2.58,6
60162602,-111.095,44.777,10.91,0.56,5
60162617,-111.172,44.614,12.9,0.99,6
60162647,-110.848,44.362,8.75,1.81,6
60162802,-111.132,44.75,13.31,1.4,4
60162817,-111.125,44.751,10.86,0.49,3
60162827,-111.13,44.75,12.87,2.28,9
60162847,-111.129,44.748,13.24,1.67,7
60162852,-111.126,44.752,12.29,1.02,4
60162872,-111.128,44.755,13.63,0.88,4
60162882,-111.131,44.749,13.0,2.79,9
60162887,-111.114,44.752,9.72,1.18,4
60162897,-111.146,44.768,15.31,1.46,3
60162902,-111.127,44.75,13.22,1.48,3
60162912,-111.131,44.75,10.5,0.57,2
60162922,-111.134,44.751,13.15,2.58,6
60162952,-111.12,44.754,12.65,0.97,5
60162982,-111.13,44.75,12.09,0.38,2
60162992,-111.121,44.753,11.2,0.5,3
60162997,-111.133,44.753,13.13,1.33,6
60163002,-111.131,44.745,11.27,0.6,4
60163012,-111.136,44.755,13.88,1.23,5
60163017,-111.131,44.751,12.72,1.17,5
60163037,-111.134,44.749,12.93,1.57,6
60163042,-111.141,44.74,9.87,0.38,2
60163047,-111.129,44.752,12.29,1.46,6
60163052,-111.125,44.749,13.17,1.18,5
60163057,-111.134,44.752,13.29,1.73,5
60163062,-111.128,44.748,13.74,1.49,6
60163072,-111.132,44.753,12.04,0.73,2
60163077,-111.145,44.755,16.47,1.32,3
60163087,-111.137,44.748,13.41,0.88,2
60163092,-110.373,44.111,9.78,2.16,6
60163127,-111.132,44.762,13.74,0.86,2
60163132,-110.994,44.291,13.54,1.13,2
60163242,-110.387,44.114,9.28,2.52,5
60163307,-110.948,44.662,8.93,1.74,8
60163502,-111.091,44.743,14.17,1.08,4
60163527,-111.135,44.742,12.39,0.53,4
60163577,-111.127,44.754,10.77,0.67,2
60163582,-111.136,44.747,9.47,0.67,2
60163687,-110.783,44.743,9.48,2.17,9
60163902,-110.641,44.637,6.88,1.75,9
60163957,-109.996,44.669,16.66,1.81,3
60163962,-110.036,44.655,10.32,1.75,3
60164002,-110.007,44.669,16.45,2.18,8
60164012,-110.01,44.656,13.47,2.32,10
60164347,-110.409,44.69,8.18,1.63,4
60165042,-111.058,44.748,8.65,2.11,8
60165177,-111.164,44.791,13.46,1.21,4
60165222,-111.159,44.788,13.47,1.67,5
60165287,-110.008,44.669,16.6,1.84,2
60165757,-110.44,44.648,7.19,1.95,3
60165902,-110.71,44.596,9.83,1.52,2
60165927,-110.898,44.808,10.31,1.27,2
60166487,-110.741,44.591,10.55,0.68,4
60166662,-110.433,44.654,7.52,2.45,10
60166667,-110.445,44.667,9.13,1.49,3
60166672,-110.439,44.655,8.04,2.16,8
60166727,-110.906,44.822,10.21,2.35,6
60166992,-110.901,44.809,8.67,0.41,3
60167002,-110.91,44.808,8.93,1.3,4
60167037,-110.923,44.407,9.52,1.99,9
60167282,-110.381,44.611,6.58,2.02,5
60167287,-110.387,44.612,6.41,1.73,5
60167307,-110.385,44.607,6.32,1.85,2
60167422,-110.928,44.79,8.07,1.65,4
60167487,-111.006,44.846,8.89,1.31,6
60168282,-111.119,44.728,14.4,0.57,2
60168997,-111.143,44.758,8.46,0.67,3
60169047,-111.012,44.764,8.94,1.54,7
60169132,-111.01,44.77,11.17,0.86,3
60169442,-111.01,44.773,11.79,0.85,2
60169467,-111.01,44.772,11.44,1.18,3
60169472,-111.009,44.771,10.96,0.72,3
60169487,-111.008,44.773,10.86,0.79,3
60169492,-111.002,44.775,10.84,1.15,5
60169497,-111.012,44.769,10.51,0.65,3
60169517,-110.999,44.767,10.64,1.27,5
60169622,-111.055,44.806,9.03,0.58,3
60169767,-111.002,44.706,9.73,1.15,5
60169772,-111.003,44.706,9.68,1.21,4
60170247,-111.126,44.782,10.8,1.01,4
60170757,-110.516,44.783,7.44,1.66,2
60170802,-110.852,44.331,13.2,2.51,10
60170857,-111.127,44.776,9.62,0.62,3
60170932,-110.664,44.354,6.28,1.48,3
60170947,-110.663,44.35,7.96,2.17,5
60171287,-110.507,44.788,6.09,1.23,3
60171307,-110.487,44.804,4.51,2.58,2
60171352,-111.081,44.771,11.73,0.69,3
60171667,-110.653,44.346,9.17,1.76,2
60171682,-111.102,44.786,13.96,0.68,2
60171687,-110.66,44.354,6.03,2.13,4
60171692,-110.659,44.355,6.16,2.55,4
60171697,-110.66,44.354,6.0,2.41,3
60171722,-110.662,44.356,5.9,2.55,4
60171777,-110.661,44.355,6.39,1.46,2
60171817,-110.663,44.365,6.34,1.98,3
60171822,-110.663,44.36,6.46,1.39,2
60171857,-110.664,44.36,7.46,1.59,2
60171942,-110.431,44.652,5.68,2.89,5
60171952,-110.422,44.655,8.34,1.75,4
60171972,-110.755,44.726,10.54,1.34,3
60171997,-110.768,44.733,7.15,1.63,4
60172017,-111.491,44.867,8.28,1.48,2
60172482,-110.975,44.753,9.77,2.02,4
60172617,-110.767,44.736,11.01,0.84,2
60173257,-111.116,44.724,11.87,0.49,2
60173792,-110.43,44.587,6.56,1.45,2
60173922,-110.764,44.74,9.39,2.19,2
60173972,-110.769,44.742,8.26,2.25,4
60173992,-110.769,44.733,6.79,0.96,2
60173997,-110.763,44.736,8.5,1.0,2
60174012,-110.549,44.479,5.87,1.61,3
60174037,-110.768,44.73,6.86,1.04,2
60174157,-110.73,44.578,7.8,0.56,2
60175277,-110.657,44.349,6.1,1.61,2
60175412,-110.635,44.72,6.93,1.21,2
60175567,-110.769,44.736,6.5,1.7,3
60175632,-110.769,44.729,6.68,1.35,3
60176182,-110.43,44.653,6.46,1.75,5
60176267,-111.006,44.705,10.43,1.21,2
60178177,-110.463,44.679,7.06,2.05,4
60178327,-110.776,44.765,6.47,1.5,3
60180867,-110.489,44.663,4.65,1.14,4
60181112,-110.801,44.788,9.1,1.94,3
60181147,-110.768,44.231,5.56,2.21,5
60181152,-110.77,44.233,6.14,3.35,6
60181952,-111.197,44.729,8.28,1.77,2
60182117,-110.996,44.785,8.98,1.32,2
60182242,-110.904,44.746,12.85,1.52,2
60182362,-110.993,44.801,9.94,3.32,7
60182367,-110.993,44.8,9.3,1.84,2
60182462,-110.503,44.828,13.22,1.94,3
60182542,-110.35,44.614,7.14,1.64,2
60182552,-110.38,44.611,7.22,1.99,3
60182557,-110.378,44.617,6.81,2.14,4
60182562,-110.379,44.618,6.35,2.91,8
60182567,-110.403,44.598,6.2,1.18,2
60182637,-111.004,44.799,8.64,1.24,2
60183022,-110.44,44.614,8.09,1.61,3
60183517,-110.47,44.676,6.86,0.9,2
60184007,-110.457,44.66,5.12,1.43,3
60184242,-110.47,44.667,6.47,1.82,3
60184247,-110.469,44.671,6.38,1.56,3
60184267,-111.134,44.621,14.42,1.93,2
60184287,-110.666,44.747,5.87,1.96,2
60184402,-110.616,44.805,9.82,1.72,2
60184592,-111.01,44.792,9.74,2.29,4
60184677,-111.084,44.64,9.1,1.24,2
60184687,-111.001,44.78,7.45,0.93,2
60185147,-110.641,44.375,6.34,1.95,5
60185162,-110.965,44.772,3.94,0.74,2
60185307,-110.995,44.801,9.17,1.78,4
60186397,-110.576,44.437,5.84,1.03,4
60186592,-110.674,44.624,7.14,2.05,4
60187062,-110.986,44.797,10.21,0.99,2
60187152,-111.054,44.816,8.59,0.86,2
60187487,-110.884,44.798,7.5,2.6,8
60187637,-110.999,44.811,6.49,1.74,2
60187752,-110.888,44.798,8.28,2.55,4
60187767,-110.881,44.806,7.98,2.05,3
60188607,-111.155,44.587,10.02,1.9,3
60188612,-111.151,44.593,10.07,1.43,2
60188912,-110.892,44.794,6.71,0.94,2
60188917,-110.888,44.799,7.03,1.48,3
60188992,-110.668,44.611,6.22,1.71,2
60189032,-110.794,44.318,7.97,1.63,2
60189067,-110.892,44.808,7.35,1.26,3
60189072,-110.888,44.814,7.82,1.93,2
60189562,-111.017,44.79,8.88,1.24,2
60189897,-111.13,44.595,10.08,2.11,3
60190002,-110.771,44.75,6.89,1.09,2
60190102,-111.075,44.619,10.9,1.48,2
60190107,-110.833,44.743,7.3,0.83,2
60190197,-111.007,44.774,6.96,1.28,2
60190282,-110.766,44.758,8.77,1.58,2
60190302,-110.598,44.455,5.95,1.14,4
60190357,-110.995,44.461,13.27,1.41,2
60190572,-109.969,44.664,15.36,2.85,7
60190622,-109.985,44.67,17.06,2.05,4
60191142,-111.098,44.78,9.67,2.31,4
60191147,-111.098,44.782,10.03,2.21,4
60191157,-110.773,44.751,5.52,1.12,2
60191252,-110.459,44.661,5.96,1.71,3
60191457,-111.095,44.782,9.85,1.67,2
60191497,-110.835,44.748,5.98,1.36,2
60191762,-110.782,44.765,4.77,1.42,2
60193087,-110.995,44.79,6.36,0.99,2
60193772,-110.79,44.241,8.7,1.69,2
60194217,-111.061,44.73,10.6,0.7,2
60194222,-111.061,44.729,9.6,0.8,2
60194387,-110.122,44.606,7.95,1.68,2
60194672,-110.374,44.581,5.51,2.37,5
60194782,-111.01,44.449,12.47,1.52,3
60194957,-111.006,44.713,13.22,0.63,2
60195142,-111.016,44.782,7.87,1.32,3
60195172,-111.013,44.785,7.04,0.6,3
60195242,-111.012,44.784,7.55,1.27,5
60195247,-111.013,44.783,8.67,2.2,7
60195257,-111.016,44.791,11.49,2.31,7
60195262,-111.012,44.776,7.3,0.66,3
60195267,-111.006,44.778,6.78,0.7,4
60195347,-110.782,44.801,5.05,1.1,4
60195357,-110.661,44.751,5.48,1.81,2
60195362,-110.664,44.747,5.97,1.6,6
60195367,-110.663,44.745,6.41,1.6,6
60195617,-110.972,44.771,7.41,1.05,2
60195812,-111.0,44.767,9.5,1.75,5
60195817,-110.999,44.766,9.33,1.16,3
60195827,-110.999,44.767,9.46,1.85,6
60195832,-110.805,44.347,10.0,1.31,2
60195872,-110.998,44.769,10.34,2.27,4
60195877,-110.981,44.756,6.98,1.26,2
60195902,-111.004,44.76,10.74,2.62,8
60195907,-111.003,44.767,9.28,1.28,2
60195912,-111.001,44.768,8.95,1.23,2
60195922,-110.992,44.758,7.6,1.01,2
60195932,-110.999,44.765,9.12,1.12,3
60195937,-110.595,44.523,7.58,0.86,3
60195967,-111.001,44.767,10.09,1.95,7
60195972,-110.999,44.769,8.94,1.06,2
60196117,-111.0,44.767,9.74,2.29,7
60196127,-110.998,44.77,9.2,1.15,3
60196132,-111.002,44.765,9.72,2.91,9
60196142,-110.999,44.764,9.83,1.77,4
60196147,-110.376,44.596,6.21,2.26,2
60196152,-110.392,44.592,7.1,1.84,3
60196172,-110.995,44.763,9.37,1.26,3
60196177,-110.998,44.768,9.72,1.39,3
60196217,-111.001,44.764,9.73,1.57,4
60196237,-111.005,44.769,8.77,1.15,2
60196247,-111.006,44.77,8.53,1.03,2
60196692,-110.681,44.626,7.0,1.33,5
60196727,-111.022,44.712,13.89,1.68,6
60196782,-110.778,44.743,6.66,0.76,2
60196832,-110.865,44.486,7.24,0.84,3
60197152,-110.79,44.74,7.0,0.57,2
60197157,-110.779,44.746,10.22,1.05,3
60197167,-110.525,44.474,6.0,1.07,3
60197227,-110.635,44.416,2.82,1.21,3
60197412,-110.467,44.656,6.49,1.97,7
60197427,-110.467,44.655,5.9,2.21,8
60197457,-110.628,44.632,6.23,0.81,3
60197517,-111.0,44.687,9.31,1.08,4
60197527,-111.037,44.797,10.16,1.37,5
60197597,-111.043,44.794,10.05,1.68,5
60197612,-110.564,44.357,6.7,1.22,4
60197617,-110.573,44.358,7.12,1.55,3
60197802,-110.268,44.638,6.18,1.88,2
60197837,-111.039,44.791,9.03,1.12,2
60198257,-110.998,44.692,10.21,1.22,5
60198452,-110.597,44.389,5.61,1.39,2
60198467,-111.004,44.807,7.54,1.42,2
60198582,-110.776,44.771,6.76,2.2,7
60198592,-110.782,44.766,6.53,1.78,2
60198597,-110.787,44.768,6.47,1.11,3
60198602,-110.791,44.77,6.18,1.19,3
60198612,-110.772,44.779,7.15,1.16,2
60198617,-110.776,44.775,7.01,1.59,5
60198642,-110.785,44.776,9.1,1.35,3
60199287,-110.543,44.452,5.14,1.56,3
60199292,-110.544,44.45,5.37,1.09,3
60199627,-110.662,44.324,9.1,1.71,5
60199642,-110.727,44.581,9.15,0.8,4
60201617,-111.026,44.78,11.0,2.71,6
60201622,-111.03,44.787,12.83,2.86,5
60201627,-111.023,44.782,10.76,2.1,3
60201632,-111.024,44.785,13.09,3.13,5
60201652,-111.018,44.777,9.82,1.4,2
60201667,-111.024,44.784,10.78,1.63,3
60201712,-111.026,44.783,11.4,2.04,4
60201727,-111.023,44.786,10.78,1.86,4
60201737,-111.026,44.791,10.94,1.73,4
60201792,-111.026,44.785,11.33,2.2,3
60201807,-111.023,44.78,10.08,2.04,4
60201822,-111.013,44.775,9.01,1.27,2
60201872,-111.024,44.781,10.24,1.56,3
60201897,-111.026,44.786,11.35,1.55,3
60201902,-111.025,44.785,10.06,1.47,2
60201927,-111.019,44.795,11.63,2.13,4
60201962,-111.021,44.782,10.13,1.73,3
60202027,-111.022,44.782,10.26,2.08,4
60202047,-111.039,44.782,12.56,3.22,5
60202102,-111.021,44.778,10.91,2.14,3
60202117,-111.023,44.778,10.18,1.95,3
60202147,-111.024,44.779,10.31,1.73,3
60202157,-111.021,44.783,10.79,1.55,4
60202167,-111.017,44.773,9.85,1.24,2
60202177,-111.02,44.783,9.58,1.43,3
60202267,-111.034,44.786,12.19,2.72,5
60202282,-111.022,44.781,10.41,1.17,2
60202292,-111.021,44.782,9.98,1.43,2
60202307,-111.023,44.782,11.05,1.83,4
60202317,-111.026,44.782,10.28,2.14,4
60202327,-111.02,44.781,9.98,1.51,2
60202332,-111.018,44.777,9.21,1.47,2
60202347,-111.033,44.791,12.54,2.71,4
60202357,-111.021,44.785,9.61,1.49,2
60202367,-110.797,44.735,10.09,1.21,2
60202372,-110.796,44.732,10.18,1.28,2
60202382,-110.795,44.737,9.8,1.69,3
60202392,-110.796,44.73,9.22,1.2,2
60202402,-110.803,44.725,5.95,1.49,3
60202407,-111.015,44.752,6.81,1.6,2
60202417,-111.02,44.788,10.43,1.97,5
60202432,-111.021,44.779,10.28,2.12,3
60202442,-110.797,44.734,10.28,0.95,3
60202447,-110.798,44.733,10.02,1.16,2
60202452,-111.022,44.779,9.76,2.07,3
60202457,-111.021,44.778,9.24,1.45,2
60202462,-111.022,44.779,9.02,1.4,3
60202527,-110.791,44.781,6.78,1.69,4
60202542,-111.028,44.786,11.6,2.92,7
60202547,-110.787,44.789,6.73,1.33,3
60202582,-111.026,44.787,11.5,1.7,4
60202597,-111.023,44.779,11.2,2.58,5
60202647,-110.847,44.743,7.73,1.23,2
60202697,-110.847,44.744,9.37,1.74,5
60202702,-110.843,44.738,7.54,1.7,5
60202707,-110.842,44.743,9.41,1.71,5
60202712,-110.844,44.743,9.75,1.73,5
60202717,-110.843,44.741,8.5,1.61,2
60202722,-110.839,44.752,10.88,2.11,4
60202737,-110.852,44.746,9.81,1.11,2
60202747,-110.85,44.746,8.63,0.93,2
60202752,-110.847,44.744,8.92,1.19,3
60202757,-110.843,44.74,8.64,1.45,3
60202767,-110.845,44.746,9.2,1.67,3
60202772,-110.841,44.747,9.52,1.15,2
60202777,-110.843,44.744,8.24,1.45,2
60202782,-110.845,44.746,8.44,1.62,2
60202787,-110.848,44.744,7.7,1.81,2
60202792,-110.844,44.737,8.58,1.39,4
60202797,-110.844,44.743,9.06,0.87,2
60202802,-110.842,44.743,7.69,1.13,3
60202817,-110.846,44.748,9.26,2.3,4
60202842,-110.849,44.739,6.92,1.12,3
60202857,-110.845,44.742,9.0,1.04,2
60202877,-111.017,44.789,10.45,1.61,3
60202902,-111.02,44.787,10.79,2.31,4
60202907,-111.015,44.782,10.35,1.63,4
60202967,-110.848,44.745,8.46,1.02,2
60202982,-111.016,44.781,11.55,1.62,4
60203132,-111.028,44.783,10.51,1.8,4
60203137,-111.033,44.781,11.3,4.36,11
60203147,-111.035,44.785,11.3,2.73,7
60203152,-111.038,44.779,10.66,2.14,4
60203162,-111.031,44.788,12.16,1.4,3
60203167,-111.038,44.785,11.08,2.19,5
60203177,-111.022,44.787,9.66,1.61,3
60203187,-111.034,44.775,9.72,1.69,4
60203192,-111.021,44.772,9.62,1.21,3
60203197,-111.02,44.785,10.01,2.01,4
60203202,-111.022,44.787,9.53,1.48,2
60203207,-111.022,44.785,10.04,1.71,3
60203212,-111.025,44.79,10.28,2.04,3
60203232,-111.019,44.79,12.44,1.46,2
60203242,-111.035,44.784,9.64,2.29,4
60203247,-111.017,44.782,10.98,1.88,2
60203317,-111.025,44.78,9.47,1.47,2
60203327,-111.037,44.787,11.79,2.94,5
60203347,-111.031,44.773,9.91,1.24,2
60203387,-111.033,44.776,9.9,1.36,2
60203397,-111.023,44.788,10.11,1.66,3
60203417,-111.018,44.775,9.97,1.43,3
60203427,-110.988,44.747,9.99,1.63,3
60203472,-111.035,44.795,12.02,2.06,3
60203487,-111.02,44.774,9.66,1.77,3
60203502,-111.019,44.775,9.94,1.61,3
60203512,-111.022,44.773,10.15,1.67,3
60203517,-111.03,44.775,10.12,1.41,3
60203522,-111.029,44.782,10.46,1.64,2
60203547,-111.017,44.779,8.76,1.19,2
60203557,-111.016,44.778,10.0,1.68,3
60203567,-111.034,44.788,11.4,2.04,4
60203572,-111.021,44.766,7.93,1.75,2
60203602,-111.015,44.781,11.42,1.56,2
60203617,-111.028,44.786,7.96,1.68,3
60203672,-111.019,44.786,9.98,1.26,2
60203687,-111.023,44.793,12.38,2.21,3
60203712,-111.04,44.784,10.92,2.02,3
60203717,-111.019,44.783,9.26,1.53,3
60203727,-111.044,44.794,11.66,2.78,5
60203752,-111.038,44.778,9.66,1.33,4
60203767,-111.036,44.791,11.58,2.11,4
60203792,-111.02,44.784,9.63,1.52,4
60203802,-111.022,44.783,10.0,1.5,5
60203842,-111.022,44.792,11.83,2.02,3
60203857,-111.021,44.788,12.89,2.17,3
60203867,-111.025,44.783,12.27,1.6,4
60203912,-111.004,44.747,10.07,1.48,4
60203922,-111.032,44.784,10.04,1.8,4
60203937,-111.02,44.768,9.11,2.72,5
60203947,-111.026,44.788,11.12,1.68,4
60203952,-111.02,44.781,10.16,1.68,4
60203962,-111.037,44.78,10.85,1.46,4
60203967,-111.02,44.788,12.23,2.56,4
60203972,-111.016,44.776,10.53,1.84,5
60203992,-111.032,44.779,10.27,1.37,4
60204002,-111.018,44.788,12.16,2.47,4
60204012,-111.01,44.778,10.08,1.41,2
60204072,-111.007,44.778,10.02,1.46,2
60204077,-111.036,44.778,9.67,1.19,2
60204082,-111.041,44.778,9.73,2.33,5
60204107,-111.019,44.779,10.09,1.58,5
60204122,-111.015,44.786,12.03,2.24,3
60204157,-111.027,44.78,10.41,1.94,3
60204162,-111.031,44.779,10.72,1.55,2
60204172,-111.017,44.78,11.29,2.03,3
60204197,-111.019,44.779,9.23,1.46,2
60204212,-110.991,44.754,10.01,1.72,2
60204242,-111.034,44.781,10.06,1.67,4
60204267,-111.029,44.792,12.29,1.56,2
60204272,-111.033,44.795,11.51,1.59,2
60204332,-111.04,44.786,11.51,2.2,3
60204347,-110.99,44.752,10.12,1.65,2
60204352,-110.993,44.748,9.56,1.81,2
60204377,-111.022,44.775,9.54,1.47,2
60204437,-111.019,44.775,9.41,1.44,4
60204442,-111.019,44.776,10.24,2.48,5
60204447,-111.037,44.785,10.94,3.01,6
60204457,-111.034,44.784,11.27,2.21,7
60204462,-111.038,44.783,10.68,1.36,4
60204482,-111.039,44.783,10.22,1.26,3
60204492,-111.039,44.783,10.13,1.56,6
60204512,-111.026,44.789,11.81,2.53,6
60204522,-111.035,44.778,9.78,1.68,5
60204572,-111.034,44.785,10.23,1.78,5
60204592,-110.996,44.754,9.98,1.34,4
60204612,-111.029,44.749,15.85,2.37,5
60204622,-111.027,44.782,10.39,1.34,4
60204627,-111.023,44.736,13.57,1.39,4
60204642,-111.023,44.741,12.83,1.3,4
60204672,-111.02,44.786,10.97,1.82,5
60204682,-111.022,44.782,10.16,1.81,6
60204687,-111.023,44.772,9.7,1.62,6
60204717,-111.033,44.79,7.65,1.08,4
60204742,-111.017,44.78,10.29,1.4,4
60204787,-111.009,44.787,8.98,1.25,4
60204797,-111.019,44.779,10.73,1.52,6
60204827,-111.025,44.685,6.9,1.74,6
60204852,-111.047,44.806,12.17,1.64,6
60204867,-111.022,44.691,9.83,1.96,7
60204892,-111.031,44.789,11.02,1.55,5
60204937,-111.03,44.778,11.04,1.24,5
60204952,-111.027,44.778,10.07,1.31,4
60204977,-111.032,44.778,9.91,1.23,3
60204982,-111.01,44.792,7.53,1.41,4
60204987,-111.022,44.782,11.26,1.65,5
60204997,-111.04,44.785,11.7,2.37,7
60205012,-111.01,44.779,11.23,1.76,6
60205017,-111.014,44.781,9.99,1.43,4
60205057,-111.02,44.771,8.71,1.21,2
60205067,-111.031,44.782,9.91,1.68,5
60205072,-111.006,44.786,8.06,1.33,4
60205077,-111.012,44.785,8.46,1.41,4
60205087,-111.012,44.785,8.4,1.45,4
60205117,-111.022,44.781,9.69,1.27,3
60205127,-111.037,44.791,11.81,2.83,9
60205132,-111.031,44.784,10.26,1.4,5
60205147,-111.031,44.78,10.74,1.33,4
60205162,-111.024,44.783,11.22,1.63,6
60205172,-111.015,44.808,9.42,2.71,9
60205187,-111.045,44.798,9.35,1.62,6
60205192,-111.024,44.782,9.93,1.23,4
60205257,-111.032,44.784,7.91,1.22,4
60205297,-111.039,44.797,13.32,2.63,9
60205402,-111.051,44.806,11.09,2.09,5
60205412,-111.021,44.783,8.64,1.16,4
60205417,-111.049,44.808,11.53,2.16,5
60205427,-111.022,44.795,11.3,1.57,5
60205432,-111.035,44.793,11.05,1.97,6
60205462,-111.026,44.789,10.09,1.62,6
60205482,-111.034,44.796,11.95,1.68,6
60205487,-111.033,44.795,11.49,1.64,6
60205527,-111.013,44.789,8.1,1.46,3
60205537,-111.02,44.759,8.29,1.23,5
60205542,-111.03,44.795,8.98,1.43,6
60205557,-111.021,44.788,10.25,1.47,3
60205562,-111.033,44.793,10.61,1.76,6
60205617,-111.04,44.787,11.26,1.48,6
60205632,-111.036,44.777,9.5,1.29,4
60205637,-111.04,44.799,10.2,1.61,5
60205652,-111.029,44.791,10.38,1.35,5
60205657,-111.04,44.797,10.01,1.37,5
60205667,-111.042,44.8,10.5,1.36,5
60205687,-111.025,44.786,12.49,2.97,8
60205692,-111.019,44.781,10.49,1.92,5
60205707,-111.023,44.785,12.58,2.17,6
60205747,-111.036,44.791,9.05,1.17,4
60205757,-111.045,44.793,11.29,1.78,5
60205792,-111.013,44.783,9.3,2.07,6
60205797,-111.036,44.793,11.06,1.4,4
60205802,-111.036,44.782,9.9,1.16,3
60205822,-111.03,44.782,8.24,1.24,3
60205847,-111.029,44.781,8.15,1.25,4
60205862,-111.034,44.782,10.78,1.63,5
60205902,-111.035,44.787,8.66,1.2,5
60205912,-111.032,44.789,10.03,1.52,5
60205932,-111.036,44.782,11.64,1.36,4
60205952,-111.03,44.788,9.38,1.39,4
60205957,-111.022,44.788,10.59,1.54,5
60206157,-111.07,44.79,9.9,1.89,7
60206172,-111.038,44.793,9.85,1.8,6
