Evid,Date,Time,EqLat,EqLon,EqDep,EqML,EqMC,N,Dmin,ErrZ,ErrR,Net,Sta,Cmp,SLat,SLon,SElev,Repi,Rhyp,SML,Corr,AmpE,UnE,PerE,SnrE,AmpN,UnN,PerN,SnrN
50376920,2009-01-02,20:15:37.83,44.529,-110.370,2.34,3.07,3.32,8,5,0.5,0.2,WY,YNR,HHN,44.7155,-110.67917,2.336,32.1,32.4388,3.15,.35,10.6123,mm,nan,nan,9.59027,mm,nan,nan
50376920,2009-01-02,20:15:37.83,44.529,-110.370,2.34,3.07,3.32,8,5,0.5,0.2,WY,YUF,HHN,44.7126,-110.5117,2.394,23.3,23.7761,2.54,0,6.29691,mm,nan,nan,11.1405,mm,nan,nan
50376930,2009-01-02,20:23:56.58,44.556,-110.365,1.31,2.48,2.57,3,3,0.6,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,2.9,4.72787,3.33,.06,171.117,mm,nan,nan,122.291,mm,nan,nan
50376930,2009-01-02,20:23:56.58,44.556,-110.365,1.31,2.48,2.57,3,3,0.6,0.4,WY,YFT,HHN,44.45133,-110.83583,2.292,39.2,39.3651,1.99,.2,.50769,mm,nan,nan,.47478,mm,nan,nan
50376930,2009-01-02,20:23:56.58,44.556,-110.365,1.31,2.48,2.57,3,3,0.6,0.4,WY,YNR,HHN,44.7155,-110.67917,2.336,30.5,30.7172,2.13,.35,1.09307,mm,nan,nan,.83954,mm,nan,nan
50376930,2009-01-02,20:23:56.58,44.556,-110.365,1.31,2.48,2.57,3,3,0.6,0.4,WY,YUF,HHN,44.7126,-110.5117,2.394,20.9,21.2257,1.68,0,1.94731,mm,nan,nan,1.8347,mm,nan,nan
50376935,2009-01-02,20:24:49.34,44.511,-110.379,0.70,2.11,2.10,3,6,1.4,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,6.3,7.03203,2.46,.06,24.4203,mm,nan,nan,15.7394,mm,nan,nan
50376935,2009-01-02,20:24:49.34,44.511,-110.379,0.70,2.11,2.10,3,6,1.4,0.3,WY,YFT,HHN,44.45133,-110.83583,2.292,37,37.1208,1.81,.2,.49621,mm,nan,nan,.32004,mm,nan,nan
50376935,2009-01-02,20:24:49.34,44.511,-110.379,0.70,2.11,2.10,3,6,1.4,0.3,WY,YNR,HHN,44.7155,-110.67917,2.336,33,33.1394,2.07,.35,.57785,mm,nan,nan,.46853,mm,nan,nan
50376935,2009-01-02,20:24:49.34,44.511,-110.379,0.70,2.11,2.10,3,6,1.4,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,24.8,24.9923,1.46,0,.72927,mm,nan,nan,.70714,mm,nan,nan
50376945,2009-01-02,20:33:53.03,44.557,-110.350,0.04,2.58,2.77,5,8,3.0,1.0,US,LKWY,BHN,44.5652,-110.4,2.424,4.1,4.78344,3.39,.06,228.064,mm,nan,nan,108.98,mm,nan,nan
50376945,2009-01-02,20:33:53.03,44.557,-110.350,0.04,2.58,2.77,5,8,3.0,1.0,WY,YFT,HHN,44.45133,-110.83583,2.292,40.4,40.4672,2.51,.2,1.73359,mm,nan,nan,1.52915,mm,nan,nan
50376945,2009-01-02,20:33:53.03,44.557,-110.350,0.04,2.58,2.77,5,8,3.0,1.0,WY,YHB,HHN,44.7508,-111.1962,2.167,70.5,70.5345,2.3,.18,.37387,mm,nan,nan,.45972,mm,nan,nan
50376945,2009-01-02,20:33:53.03,44.557,-110.350,0.04,2.58,2.77,5,8,3.0,1.0,WY,YMR,HHN,44.66867,-110.965,2.149,50.4,50.4475,2.1,-.38,1.35923,mm,nan,nan,1.66224,mm,nan,nan
50376945,2009-01-02,20:33:53.03,44.557,-110.350,0.04,2.58,2.77,5,8,3.0,1.0,WY,YNR,HHN,44.7155,-110.67917,2.336,31.5,31.5895,2.58,.35,3.19048,mm,nan,nan,2.19149,mm,nan,nan
50376945,2009-01-02,20:33:53.03,44.557,-110.350,0.04,2.58,2.77,5,8,3.0,1.0,WY,YUF,HHN,44.7126,-110.5117,2.394,21.5,21.6373,2.11,0,5.57847,mm,nan,nan,4.64434,mm,nan,nan
50376970,2009-01-02,22:23:53.48,44.570,-110.365,1.79,2.41,2.15,4,3,0.9,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,2.8,5.05943,3.49,.06,281.002,mm,nan,nan,152.377,mm,nan,nan
50376970,2009-01-02,22:23:53.48,44.570,-110.365,1.79,2.41,2.15,4,3,0.9,0.3,WY,YFT,HHN,44.45133,-110.83583,2.292,39.7,39.9093,1.98,.2,.55441,mm,nan,nan,.41034,mm,nan,nan
50376970,2009-01-02,22:23:53.48,44.570,-110.365,1.79,2.41,2.15,4,3,0.9,0.3,WY,YMR,HHN,44.66867,-110.965,2.149,48.9,49.0584,1.88,-.38,.87567,mm,nan,nan,.96748,mm,nan,nan
50376970,2009-01-02,22:23:53.48,44.570,-110.365,1.79,2.41,2.15,4,3,0.9,0.3,WY,YNR,HHN,44.7155,-110.67917,2.336,29.7,29.9852,2.27,.35,1.4146,mm,nan,nan,1.2367,mm,nan,nan
50376970,2009-01-02,22:23:53.48,44.570,-110.365,1.79,2.41,2.15,4,3,0.9,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,19.7,20.1394,1.95,0,4.87748,mm,nan,nan,2.28468,mm,nan,nan
50376995,2009-01-03,00:23:22.15,44.555,-110.370,2.08,2.53,2.24,5,3,0.8,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,2.6,5.20058,3.52,.06,246.255,mm,nan,nan,208.087,mm,nan,nan
50376995,2009-01-03,00:23:22.15,44.555,-110.370,2.08,2.53,2.24,5,3,0.8,0.3,WY,YFT,HHN,44.45133,-110.83583,2.292,38.8,39.0455,2.33,.2,1.05434,mm,nan,nan,1.10722,mm,nan,nan
50376995,2009-01-03,00:23:22.15,44.555,-110.370,2.08,2.53,2.24,5,3,0.8,0.3,WY,YHB,HHN,44.7508,-111.1962,2.167,69,69.1306,2.04,.18,.18116,mm,nan,nan,.28339,mm,nan,nan
50376995,2009-01-03,00:23:22.15,44.555,-110.370,2.08,2.53,2.24,5,3,0.8,0.3,WY,YMR,HHN,44.66867,-110.965,2.149,48.9,49.0825,2.2,-.38,1.96484,mm,nan,nan,1.8688,mm,nan,nan
50376995,2009-01-03,00:23:22.15,44.555,-110.370,2.08,2.53,2.24,5,3,0.8,0.3,WY,YNR,HHN,44.7155,-110.67917,2.336,30.3,30.6201,2.57,.35,3.39525,mm,nan,nan,1.87952,mm,nan,nan
50376995,2009-01-03,00:23:22.15,44.555,-110.370,2.08,2.53,2.24,5,3,0.8,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,20.8,21.2757,2.4,0,11.0349,mm,nan,nan,9.01318,mm,nan,nan
50377015,2009-01-03,02:54:09.24,44.542,-110.376,1.97,2.19,1.96,4,3,0.7,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,3.2,5.43574,2.97,.06,75.7928,mm,nan,nan,54.8458,mm,nan,nan
50377015,2009-01-03,02:54:09.24,44.542,-110.376,1.97,2.19,1.96,4,3,0.7,0.3,WY,YFT,HHN,44.45133,-110.83583,2.292,37.9,38.1389,2.03,.2,.58853,mm,nan,nan,.49031,mm,nan,nan
50377015,2009-01-03,02:54:09.24,44.542,-110.376,1.97,2.19,1.96,4,3,0.7,0.3,WY,YMR,HHN,44.66867,-110.965,2.149,48.8,48.9735,1.69,-.38,.66528,mm,nan,nan,.50989,mm,nan,nan
50377015,2009-01-03,02:54:09.24,44.542,-110.376,1.97,2.19,1.96,4,3,0.7,0.3,WY,YNR,HHN,44.7155,-110.67917,2.336,30.9,31.1986,2.05,.35,.87044,mm,nan,nan,.72426,mm,nan,nan
50377015,2009-01-03,02:54:09.24,44.542,-110.376,1.97,2.19,1.96,4,3,0.7,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,21.8,22.2325,1.56,0,1.28267,mm,nan,nan,1.60188,mm,nan,nan
50377070,2009-01-03,09:03:31.99,44.536,-110.383,0.46,2.28,2.30,4,4,0.9,0.2,US,LKWY,BHN,44.5652,-110.4,2.424,3.5,4.53514,3.21,.06,159.893,mm,nan,nan,66.1705,mm,nan,nan
50377070,2009-01-03,09:03:31.99,44.536,-110.383,0.46,2.28,2.30,4,4,0.9,0.2,WY,YFT,HHN,44.45133,-110.83583,2.292,37.2,37.3017,2.07,.2,.67259,mm,nan,nan,.80653,mm,nan,nan
50377070,2009-01-03,09:03:31.99,44.536,-110.383,0.46,2.28,2.30,4,4,0.9,0.2,WY,YMR,HHN,44.66867,-110.965,2.149,48.5,48.5701,1.69,-.38,.55763,mm,nan,nan,.61133,mm,nan,nan
50377070,2009-01-03,09:03:31.99,44.536,-110.383,0.46,2.28,2.30,4,4,0.9,0.2,WY,YNR,HHN,44.7155,-110.67917,2.336,30.9,31.0262,2.15,.35,1.02151,mm,nan,nan,.96103,mm,nan,nan
50377070,2009-01-03,09:03:31.99,44.536,-110.383,0.46,2.28,2.30,4,4,0.9,0.2,WY,YUF,HHN,44.7126,-110.5117,2.394,22.2,22.3827,1.58,0,1.65913,mm,nan,nan,1.3671,mm,nan,nan
50377365,2009-01-09,14:41:09.33,44.664,-110.252,4.14,2.18,2.47,3,5,1.0,0.4,WY,YFT,HHN,44.45133,-110.83583,2.292,52,52.3963,2.19,.2,.51226,mm,nan,nan,.47072,mm,nan,nan
50377365,2009-01-09,14:41:09.33,44.664,-110.252,4.14,2.18,2.47,3,5,1.0,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,56.5,56.8489,1.92,-.38,.74673,mm,nan,nan,.84742,mm,nan,nan
50377365,2009-01-09,14:41:09.33,44.664,-110.252,4.14,2.18,2.47,3,5,1.0,0.4,WY,YNR,HHN,44.7155,-110.67917,2.336,34.3,34.906,2.44,.35,1.3623,mm,nan,nan,1.08249,mm,nan,nan
50377365,2009-01-09,14:41:09.33,44.664,-110.252,4.14,2.18,2.47,3,5,1.0,0.4,WY,YUF,HHN,44.7126,-110.5117,2.394,21.3,22.2797,1.96,0,3.46385,mm,nan,nan,3.8405,mm,nan,nan
50377390,2009-01-09,18:08:12.53,44.667,-110.254,4.63,2.35,2.56,4,5,1.0,0.4,WY,YFT,HHN,44.45133,-110.83583,2.292,52.1,52.5578,2.5,.2,1.03493,mm,nan,nan,.98839,mm,nan,nan
50377390,2009-01-09,18:08:12.53,44.667,-110.254,4.63,2.35,2.56,4,5,1.0,0.4,WY,YHB,HHN,44.7508,-111.1962,2.167,75.3,75.6061,2.03,.18,.1892,mm,nan,nan,.21003,mm,nan,nan
50377390,2009-01-09,18:08:12.53,44.667,-110.254,4.63,2.35,2.56,4,5,1.0,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,56.4,56.8059,2.2,-.38,1.39447,mm,nan,nan,1.6074,mm,nan,nan
50377390,2009-01-09,18:08:12.53,44.667,-110.254,4.63,2.35,2.56,4,5,1.0,0.4,WY,YNR,HHN,44.7155,-110.67917,2.336,34.2,34.9022,2.67,.35,2.20954,mm,nan,nan,2.00826,mm,nan,nan
50377390,2009-01-09,18:08:12.53,44.667,-110.254,4.63,2.35,2.56,4,5,1.0,0.4,WY,YUF,HHN,44.7126,-110.5117,2.394,21.1,22.2384,2.1,0,4.3194,mm,nan,nan,5.73904,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,149,149.125,3.06,.17,.8522,mm,nan,nan,.69826,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,233.7,233.784,3.37,-.23,1.58866,mm,nan,nan,1.58866,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,US,BW06,BHN,42.7667,-109.5583,2.224,219.5,219.603,2.78,-.15,.2962,mm,nan,nan,.4672,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,US,HLID,BHN,43.5625,-114.4138,1.772,355.6,355.655,3.22,.05,.16206,mm,nan,nan,.13222,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,UU,HVU,HHN,41.77967,-112.775,1.609,381.7,381.749,3.25,-.21,.19573,mm,nan,nan,.26646,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,UU,TCU,HHN,41.11733,-111.40784,2.269,406.6,406.657,3.27,-.55,.4125,mm,nan,nan,.42294,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,WY,YFT,HHN,44.45133,-110.83583,2.292,52.8,53.2363,3.78,.2,17.1475,mm,nan,nan,13.4852,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,WY,YHB,HHN,44.7508,-111.1962,2.167,75.3,75.5955,3.19,.18,2.68169,mm,nan,nan,3.1313,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,56.6,56.9904,3.39,-.38,21.465,mm,nan,nan,25.7691,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,WY,YNR,HHN,44.7155,-110.67917,2.336,34.2,34.8785,3.71,.35,22.1174,mm,nan,nan,23.7635,mm,nan,nan
50377405,2009-01-09,18:17:30.49,44.677,-110.251,4.51,3.30,3.43,10,6,0.8,0.4,WY,YUF,HHN,44.7126,-110.5117,2.394,21,22.1058,3.01,0,42.4326,mm,nan,nan,39.6893,mm,nan,nan
50377420,2009-01-09,18:57:13.47,44.663,-110.278,1.41,1.80,1.93,3,7,1.2,0.3,WY,YFT,HHN,44.45133,-110.83583,2.292,50.2,50.3363,1.88,.2,.28049,mm,nan,nan,.20211,mm,nan,nan
50377420,2009-01-09,18:57:13.47,44.663,-110.278,1.41,1.80,1.93,3,7,1.2,0.3,WY,YMR,HHN,44.66867,-110.965,2.149,54.5,54.6161,1.62,-.38,.36959,mm,nan,nan,.42863,mm,nan,nan
50377420,2009-01-09,18:57:13.47,44.663,-110.278,1.41,1.80,1.93,3,7,1.2,0.3,WY,YNR,HHN,44.7155,-110.67917,2.336,32.4,32.6158,1.9,.35,.56763,mm,nan,nan,.55172,mm,nan,nan
50377420,2009-01-09,18:57:13.47,44.663,-110.278,1.41,1.80,1.93,3,7,1.2,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,19.4,19.7694,1.59,0,1.55594,mm,nan,nan,1.51557,mm,nan,nan
50377450,2009-01-09,19:47:40.34,44.660,-110.245,4.90,1.68,1.97,3,4,1.3,0.5,WY,YFT,HHN,44.45133,-110.83583,2.292,52.4,52.8913,1.7,.2,.18831,mm,nan,nan,.13058,mm,nan,nan
50377450,2009-01-09,19:47:40.34,44.660,-110.245,4.90,1.68,1.97,3,4,1.3,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,57.1,57.5335,1.35,-.38,.18504,mm,nan,nan,.24165,mm,nan,nan
50377450,2009-01-09,19:47:40.34,44.660,-110.245,4.90,1.68,1.97,3,4,1.3,0.5,WY,YNR,HHN,44.7155,-110.67917,2.336,35,35.7402,1.99,.35,.51107,mm,nan,nan,.36323,mm,nan,nan
50377450,2009-01-09,19:47:40.34,44.660,-110.245,4.90,1.68,1.97,3,4,1.3,0.5,WY,YUF,HHN,44.7126,-110.5117,2.394,21.9,23.0827,1.47,0,1.29995,mm,nan,nan,1.06784,mm,nan,nan
50377570,2009-01-10,19:10:25.72,44.656,-110.272,1.88,2.13,2.51,3,6,1.0,0.4,WY,YFT,HHN,44.45133,-110.83583,2.292,50.2,50.3731,2.12,.2,.44963,mm,nan,nan,.39385,mm,nan,nan
50377570,2009-01-10,19:10:25.72,44.656,-110.272,1.88,2.13,2.51,3,6,1.0,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,55,55.1474,1.9,-.38,.63789,mm,nan,nan,.87146,mm,nan,nan
50377570,2009-01-10,19:10:25.72,44.656,-110.272,1.88,2.13,2.51,3,6,1.0,0.4,WY,YNR,HHN,44.7155,-110.67917,2.336,32.9,33.169,2.36,.35,1.23984,mm,nan,nan,.82505,mm,nan,nan
50377570,2009-01-10,19:10:25.72,44.656,-110.272,1.88,2.13,2.51,3,6,1.0,0.4,WY,YUF,HHN,44.7126,-110.5117,2.394,20,20.4516,1.86,0,2.41147,mm,nan,nan,3.31052,mm,nan,nan
50377635,2009-01-14,03:11:03.89,44.548,-110.803,5.14,2.50,2.40,6,11,0.8,0.3,US,BOZ,BHN,45.59697,-111.62967,1.589,133.5,133.669,2.2,.17,.15322,mm,nan,nan,.11607,mm,nan,nan
50377635,2009-01-14,03:11:03.89,44.548,-110.803,5.14,2.50,2.40,6,11,0.8,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,32.1,32.9791,2.63,.06,7.41447,mm,nan,nan,4.42873,mm,nan,nan
50377635,2009-01-14,03:11:03.89,44.548,-110.803,5.14,2.50,2.40,6,11,0.8,0.3,WY,YFT,HHN,44.45133,-110.83583,2.292,11.1,13.3583,2.86,.2,24.8933,mm,nan,nan,32.5502,mm,nan,nan
50377635,2009-01-14,03:11:03.89,44.548,-110.803,5.14,2.50,2.40,6,11,0.8,0.3,WY,YHB,HHN,44.7508,-111.1962,2.167,38.5,39.1873,2.58,.18,1.74569,mm,nan,nan,2.27555,mm,nan,nan
50377635,2009-01-14,03:11:03.89,44.548,-110.803,5.14,2.50,2.40,6,11,0.8,0.3,WY,YMR,HHN,44.66867,-110.965,2.149,18.6,19.9772,1.9,-.38,6.95482,mm,nan,nan,8.2741,mm,nan,nan
50377635,2009-01-14,03:11:03.89,44.548,-110.803,5.14,2.50,2.40,6,11,0.8,0.3,WY,YNR,HHN,44.7155,-110.67917,2.336,21,22.291,2.85,.35,12.9005,mm,nan,nan,12.1605,mm,nan,nan
50377635,2009-01-14,03:11:03.89,44.548,-110.803,5.14,2.50,2.40,6,11,0.8,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,29.5,30.4469,2.74,0,7.43536,mm,nan,nan,10.0712,mm,nan,nan
50378050,2009-01-24,03:05:34.93,44.545,-110.351,2.22,2.08,2.24,2,7,2.0,0.8,WY,YFT,HHN,44.45133,-110.83583,2.292,40,40.2537,1.92,.2,.40126,mm,nan,nan,.42844,mm,nan,nan
50378050,2009-01-24,03:05:34.93,44.545,-110.351,2.22,2.08,2.24,2,7,2.0,0.8,WY,YNR,HHN,44.7155,-110.67917,2.336,32.2,32.5207,2.23,.35,1.35986,mm,nan,nan,1.07815,mm,nan,nan
50378225,2009-01-27,19:23:22.66,44.686,-110.260,3.71,2.81,3.02,8,7,1.1,0.3,US,BOZ,BHN,45.59697,-111.62967,1.589,147.8,147.895,2.49,.17,.21069,mm,nan,nan,.20916,mm,nan,nan
50378225,2009-01-27,19:23:22.66,44.686,-110.260,3.71,2.81,3.02,8,7,1.1,0.3,MB,BUT,ELN,46.010834,-112.55666,1.758,232.6,232.664,2.67,-.23,.31698,mm,nan,nan,.31698,mm,nan,nan
50378225,2009-01-27,19:23:22.66,44.686,-110.260,3.71,2.81,3.02,8,7,1.1,0.3,US,BW06,BHN,42.7667,-109.5583,2.224,220.6,220.68,2.66,-.15,.25736,mm,nan,nan,.3182,mm,nan,nan
50378225,2009-01-27,19:23:22.66,44.686,-110.260,3.71,2.81,3.02,8,7,1.1,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,17.4,18.4496,2.95,.06,47.5182,mm,nan,nan,30.3978,mm,nan,nan
50378225,2009-01-27,19:23:22.66,44.686,-110.260,3.71,2.81,3.02,8,7,1.1,0.3,WY,YFT,HHN,44.45133,-110.83583,2.292,52.6,52.9413,2.99,.2,2.50316,mm,nan,nan,2.47465,mm,nan,nan
50378225,2009-01-27,19:23:22.66,44.686,-110.260,3.71,2.81,3.02,8,7,1.1,0.3,WY,YHB,HHN,44.7508,-111.1962,2.167,74.5,74.7314,2.75,.18,.81465,mm,nan,nan,1.28496,mm,nan,nan
50378225,2009-01-27,19:23:22.66,44.686,-110.260,3.71,2.81,3.02,8,7,1.1,0.3,WY,YMR,HHN,44.66867,-110.965,2.149,55.9,56.2062,2.63,-.38,3.80521,mm,nan,nan,4.38809,mm,nan,nan
50378225,2009-01-27,19:23:22.66,44.686,-110.260,3.71,2.81,3.02,8,7,1.1,0.3,WY,YNR,HHN,44.7155,-110.67917,2.336,33.4,33.9428,3.35,.35,10.8592,mm,nan,nan,8.97753,mm,nan,nan
50378225,2009-01-27,19:23:22.66,44.686,-110.260,3.71,2.81,3.02,8,7,1.1,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,20.2,21.1021,3.01,0,41.6551,mm,nan,nan,39.6061,mm,nan,nan
50378815,2009-02-20,00:02:03.06,44.599,-110.377,0.24,2.10,1.81,2,4,2.1,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,4.2,4.97362,2.68,.06,27.9665,mm,nan,nan,37.8845,mm,nan,nan
50378815,2009-02-20,00:02:03.06,44.599,-110.377,0.24,2.10,1.81,2,4,2.1,0.3,WY,YNR,HHN,44.7155,-110.67917,2.336,27.2,27.3217,1.51,.35,.35029,mm,nan,nan,.37848,mm,nan,nan
50378815,2009-02-20,00:02:03.06,44.599,-110.377,0.24,2.10,1.81,2,4,2.1,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,16.5,16.7089,1.36,0,1.31649,mm,nan,nan,.97176,mm,nan,nan
50378895,2009-02-22,05:27:30.20,44.683,-110.014,11.18,1.66,2.15,3,9,0.7,0.6,US,LKWY,BHN,44.5652,-110.4,2.424,33.3,35.9716,1.8,.06,.58607,mm,nan,nan,.51443,mm,nan,nan
50378895,2009-02-22,05:27:30.20,44.683,-110.014,11.18,1.66,2.15,3,9,0.7,0.6,WY,YMR,HHN,44.66867,-110.965,2.149,75.5,76.6675,1.26,-.38,.1328,mm,nan,nan,.11455,mm,nan,nan
50378895,2009-02-22,05:27:30.20,44.683,-110.014,11.18,1.66,2.15,3,9,0.7,0.6,WY,YNR,HHN,44.7155,-110.67917,2.336,52.9,54.5994,1.91,.35,.15646,mm,nan,nan,.13628,mm,nan,nan
50378895,2009-02-22,05:27:30.20,44.683,-110.014,11.18,1.66,2.15,3,9,0.7,0.6,WY,YUF,HHN,44.7126,-110.5117,2.394,39.6,41.8618,1.52,0,.26619,mm,nan,nan,.26012,mm,nan,nan
50379130,2009-03-03,03:53:23.77,44.714,-110.290,3.72,2.13,2.27,4,7,1.6,0.6,US,LKWY,BHN,44.5652,-110.4,2.424,18.7,19.6835,2.25,.06,6.64598,mm,nan,nan,5.7472,mm,nan,nan
50379130,2009-03-03,03:53:23.77,44.714,-110.290,3.72,2.13,2.27,4,7,1.6,0.6,WY,YFT,HHN,44.45133,-110.83583,2.292,52.2,52.5451,2.1,.2,.44684,mm,nan,nan,.35062,mm,nan,nan
50379130,2009-03-03,03:53:23.77,44.714,-110.290,3.72,2.13,2.27,4,7,1.6,0.6,WY,YMR,HHN,44.66867,-110.965,2.149,53.7,54.0198,1.8,-.38,.53286,mm,nan,nan,.66226,mm,nan,nan
50379130,2009-03-03,03:53:23.77,44.714,-110.290,3.72,2.13,2.27,4,7,1.6,0.6,WY,YNR,HHN,44.7155,-110.67917,2.336,30.8,31.3897,2.35,.35,1.79228,mm,nan,nan,1.38865,mm,nan,nan
50379130,2009-03-03,03:53:23.77,44.714,-110.290,3.72,2.13,2.27,4,7,1.6,0.6,WY,YUF,HHN,44.7126,-110.5117,2.394,17.5,18.5373,2.39,0,10.7257,mm,nan,nan,8.95553,mm,nan,nan
50379135,2009-03-03,03:54:20.02,44.759,-110.237,6.92,2.10,2.11,3,9,1.1,1.9,US,LKWY,BHN,44.5652,-110.4,2.424,25.2,26.8766,2.11,.06,3.18769,mm,nan,nan,2.46918,mm,nan,nan
50379135,2009-03-03,03:54:20.02,44.759,-110.237,6.92,2.10,2.11,3,9,1.1,1.9,WY,YFT,HHN,44.45133,-110.83583,2.292,58.6,59.3197,1.98,.2,.23526,mm,nan,nan,.14791,mm,nan,nan
50379135,2009-03-03,03:54:20.02,44.759,-110.237,6.92,2.10,2.11,3,9,1.1,1.9,WY,YNR,HHN,44.7155,-110.67917,2.336,35.4,36.5901,2.2,.35,.79663,mm,nan,nan,.62879,mm,nan,nan
50379135,2009-03-03,03:54:20.02,44.759,-110.237,6.92,2.10,2.11,3,9,1.1,1.9,WY,YUF,HHN,44.7126,-110.5117,2.394,22.4,24.2592,1.92,0,4.06121,mm,nan,nan,2.61181,mm,nan,nan
50379145,2009-03-03,08:37:25.08,44.728,-110.295,-0.09,2.41,2.09,4,11,12.8,0.8,US,LKWY,BHN,44.5652,-110.4,2.424,19.9,20.0364,2.54,.06,14.2985,mm,nan,nan,10.0429,mm,nan,nan
50379145,2009-03-03,08:37:25.08,44.728,-110.295,-0.09,2.41,2.09,4,11,12.8,0.8,WY,YFT,HHN,44.45133,-110.83583,2.292,52.8,52.8459,2.45,.2,.9399,mm,nan,nan,.47626,mm,nan,nan
50379145,2009-03-03,08:37:25.08,44.728,-110.295,-0.09,2.41,2.09,4,11,12.8,0.8,WY,YMR,HHN,44.66867,-110.965,2.149,53.5,53.5396,2.09,-.38,1.17759,mm,nan,nan,1.20083,mm,nan,nan
50379145,2009-03-03,08:37:25.08,44.728,-110.295,-0.09,2.41,2.09,4,11,12.8,0.8,WY,YNR,HHN,44.7155,-110.67917,2.336,30.4,30.4829,2.57,.35,2.92583,mm,nan,nan,2.38101,mm,nan,nan
50379145,2009-03-03,08:37:25.08,44.728,-110.295,-0.09,2.41,2.09,4,11,12.8,0.8,WY,YUF,HHN,44.7126,-110.5117,2.394,17.2,17.3536,2.17,0,8.68936,mm,nan,nan,6.24158,mm,nan,nan
50379150,2009-03-03,08:42:27.40,44.710,-110.296,3.12,2.06,2.03,3,7,1.4,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,18.1,18.93,2.07,.06,4.89726,mm,nan,nan,3.18579,mm,nan,nan
50379150,2009-03-03,08:42:27.40,44.710,-110.296,3.12,2.06,2.03,3,7,1.4,0.3,WY,YFT,HHN,44.45133,-110.83583,2.292,51.6,51.883,1.92,.2,.35342,mm,nan,nan,.17973,mm,nan,nan
50379150,2009-03-03,08:42:27.40,44.710,-110.296,3.12,2.06,2.03,3,7,1.4,0.3,WY,YNR,HHN,44.7155,-110.67917,2.336,30.4,30.8857,2.2,.35,1.3587,mm,nan,nan,.87053,mm,nan,nan
50379150,2009-03-03,08:42:27.40,44.710,-110.296,3.12,2.06,2.03,3,7,1.4,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,17.1,17.967,2.06,0,5.9153,mm,nan,nan,5.64618,mm,nan,nan
50379180,2009-03-04,00:08:13.11,44.447,-110.436,4.69,1.71,1.81,4,12,1.6,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,13.4,15.1713,2.01,.06,6.17406,mm,nan,nan,2.86845,mm,nan,nan
50379180,2009-03-04,00:08:13.11,44.447,-110.436,4.69,1.71,1.81,4,12,1.6,0.4,WY,YFT,HHN,44.45133,-110.83583,2.292,31.9,32.6551,1.54,.2,.33294,mm,nan,nan,.35895,mm,nan,nan
50379180,2009-03-04,00:08:13.11,44.447,-110.436,4.69,1.71,1.81,4,12,1.6,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,48.7,49.1779,1.39,-.38,.27274,mm,nan,nan,.31884,mm,nan,nan
